,año,clave_entidad,entidad,clave_municipio,municipio,bien_juridico_afectado,tipo_delito,subtipo_delito,modalidad,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
181,2015,7,Chiapas,7103,Tuzantán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,0,0,0,1,0,0,0
182,2015,7,Chiapas,7104,Tzimol,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
183,2015,7,Chiapas,7105,Unión Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
184,2015,7,Chiapas,7106,Venustiano Carranza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,1,0,0,0,0,0,0,0,0
185,2015,7,Chiapas,7107,Villa Corzo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,2,2,0,1,4,2,2
186,2015,7,Chiapas,7108,Villaflores,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,1,4,3,4,7,8,13,4
187,2015,7,Chiapas,7109,Yajalón,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,0,1,0,0,0,0,0,0
188,2015,7,Chiapas,7110,San Lucas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
189,2015,7,Chiapas,7111,Zinacantán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
190,2015,7,Chiapas,7112,San Juan Cancuc,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,1,0,0,0,0,0,0,0,0
191,2015,7,Chiapas,7113,Aldama,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
192,2015,7,Chiapas,7114,Benemérito de las Américas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
193,2015,7,Chiapas,7115,Maravilla Tenejapa,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
194,2015,7,Chiapas,7116,Marqués de Comillas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
195,2015,7,Chiapas,7117,Montecristo de Guerrero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
196,2015,7,Chiapas,7118,San Andrés Duraznal,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
197,2015,7,Chiapas,7119,Santiago el Pinar,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
198,2015,8,Chihuahua,8001,Ahumada,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,1,0,0,0,0
199,2015,8,Chihuahua,8002,Aldama,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,4,5,2,6,6,6,3,6,4,6,5
200,2015,8,Chihuahua,8003,Allende,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,0,2,0,2,3,1,1,0,2,0
201,2015,8,Chihuahua,8004,Aquiles Serdán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,3,1,0,0,1,2,0,0,1,1
202,2015,8,Chihuahua,8005,Ascensión,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,2,2,1,0,3,3,3,4,1,0
203,2015,8,Chihuahua,8006,Bachíniva,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,1,1,0,0,0,0,0,0
204,2015,8,Chihuahua,8007,Balleza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,1,0,0,0,0,0,0,0,0,0
205,2015,8,Chihuahua,8008,Batopilas de Manuel Gómez Morín,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,1,0,0,0,0,0
206,2015,8,Chihuahua,8009,Bocoyna,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,4,4,2,1,4,4,6,1,4,4,4
207,2015,8,Chihuahua,8010,Buenaventura,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,1,0,4,2,1,0,1,3,1,3
208,2015,8,Chihuahua,8011,Camargo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,7,5,6,5,10,6,6,8,10,8,9,12
209,2015,8,Chihuahua,8012,Carichí,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,1,0,0,1,0,1,0
210,2015,8,Chihuahua,8013,Casas Grandes,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,0,1,3,2,2,3,6,4,1,1
211,2015,8,Chihuahua,8014,Coronado,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,1
212,2015,8,Chihuahua,8015,Coyame del Sotol,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,0,0,0,0,0,0,0,0
213,2015,8,Chihuahua,8016,La Cruz,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,0,1,0,0,0,0,0
214,2015,8,Chihuahua,8017,Cuauhtémoc,La familia,Violencia familiar,Violencia familiar,Violencia familiar,27,27,16,17,30,30,27,26,17,19,18,13
215,2015,8,Chihuahua,8018,Cusihuiriachi,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
216,2015,8,Chihuahua,8019,Chihuahua,La familia,Violencia familiar,Violencia familiar,Violencia familiar,236,279,337,329,422,433,391,428,397,351,282,264
217,2015,8,Chihuahua,8020,Chínipas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
218,2015,8,Chihuahua,8021,Delicias,La familia,Violencia familiar,Violencia familiar,Violencia familiar,28,43,42,30,40,52,52,51,66,51,43,36
219,2015,8,Chihuahua,8022,Dr. Belisario Domínguez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
220,2015,8,Chihuahua,8023,Galeana,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,0,0,0,0
221,2015,8,Chihuahua,8024,Santa Isabel,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,1,2,1,0,0,1,0,0,0
222,2015,8,Chihuahua,8025,Gómez Farías,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,1,0,2,0,0,1,0,0,0
223,2015,8,Chihuahua,8026,Gran Morelos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,0,0,0,0,0
224,2015,8,Chihuahua,8027,Guachochi,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,0,3,3,4,3,3,1,7,8,4,7
225,2015,8,Chihuahua,8028,Guadalupe,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,2,0,0,0,0,0,0,0,1,0
226,2015,8,Chihuahua,8029,Guadalupe y Calvo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,2,1,0,0,2,2,2,2,0,0,1
227,2015,8,Chihuahua,8030,Guazapares,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,1,0,0,0,0,0,0,0
228,2015,8,Chihuahua,8031,Guerrero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,4,1,4,2,2,4,5,3,3,0
229,2015,8,Chihuahua,8032,Hidalgo del Parral,La familia,Violencia familiar,Violencia familiar,Violencia familiar,22,32,29,27,54,42,45,44,41,29,34,23
230,2015,8,Chihuahua,8033,Huejotitán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,1
231,2015,8,Chihuahua,8034,Ignacio Zaragoza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,0,0,0,0,0,0,1
232,2015,8,Chihuahua,8035,Janos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,2,0,0,0
233,2015,8,Chihuahua,8036,Jiménez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,3,2,4,0,0,4,1,2,2,1,1
234,2015,8,Chihuahua,8037,Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,357,382,435,468,518,583,622,684,590,551,473,434
235,2015,8,Chihuahua,8038,Julimes,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,2,0,1,0,0,0,0
236,2015,8,Chihuahua,8039,López,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,0,0,0,0
237,2015,8,Chihuahua,8040,Madera,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,0,2,1,1,0,0,2,1,0,1
238,2015,8,Chihuahua,8041,Maguarichi,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
239,2015,8,Chihuahua,8042,Manuel Benavides,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,1,0
240,2015,8,Chihuahua,8043,Matachí,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
241,2015,8,Chihuahua,8044,Matamoros,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,0,0,0,0,0,0,0,0,0,0
242,2015,8,Chihuahua,8045,Meoqui,La familia,Violencia familiar,Violencia familiar,Violencia familiar,8,7,5,4,4,10,5,7,8,6,5,3
243,2015,8,Chihuahua,8046,Morelos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,1,0,0
244,2015,8,Chihuahua,8047,Moris,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
245,2015,8,Chihuahua,8048,Namiquipa,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,1,0,0,1,0,0,0,0,1
246,2015,8,Chihuahua,8049,Nonoava,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
247,2015,8,Chihuahua,8050,Nuevo Casas Grandes,La familia,Violencia familiar,Violencia familiar,Violencia familiar,14,15,14,15,21,18,18,20,13,20,12,9
248,2015,8,Chihuahua,8051,Ocampo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,0,1,0,0
249,2015,8,Chihuahua,8052,Ojinaga,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,0,1,2,0,1,1,1,1,2,0
250,2015,8,Chihuahua,8053,Praxedis G. Guerrero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,0,0,0
251,2015,8,Chihuahua,8054,Riva Palacio,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,1,0
252,2015,8,Chihuahua,8055,Rosales,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,1,1,0,4,1,2,0,1,2,0
253,2015,8,Chihuahua,8056,Rosario,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,0,0,0,0
254,2015,8,Chihuahua,8057,San Francisco de Borja,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
255,2015,8,Chihuahua,8058,San Francisco de Conchos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
256,2015,8,Chihuahua,8059,San Francisco del Oro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,1,0,0,2,1,3,1,1,0,3
257,2015,8,Chihuahua,8060,Santa Bárbara,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,2,2,1,1,2,6,1,4,5,2
258,2015,8,Chihuahua,8061,Satevó,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
259,2015,8,Chihuahua,8062,Saucillo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,2,5,2,2,1,0,1,0,2,0
260,2015,8,Chihuahua,8063,Temósachic,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
261,2015,8,Chihuahua,8064,El Tule,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
262,2015,8,Chihuahua,8065,Urique,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,1,0,0,0,0,0,0,0,1
263,2015,8,Chihuahua,8066,Uruachi,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,0,0,0,0
264,2015,8,Chihuahua,8067,Valle de Zaragoza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,1
265,2015,9,Ciudad de México,9002,Azcapotzalco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,76,68,83,83,99,105,95,73,64,77,92,71
266,2015,9,Ciudad de México,9003,Coyoacán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,61,52,69,79,74,86,110,78,82,96,91,93
267,2015,9,Ciudad de México,9004,Cuajimalpa de Morelos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,19,17,16,9,32,18,16,32,16,17,13,19
268,2015,9,Ciudad de México,9005,Gustavo A. Madero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,122,118,142,154,161,156,192,185,204,158,166,148
269,2015,9,Ciudad de México,9006,Iztacalco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,63,87,78,100,93,109,111,99,119,112,107,95
270,2015,9,Ciudad de México,9007,Iztapalapa,La familia,Violencia familiar,Violencia familiar,Violencia familiar,161,192,249,247,281,291,300,307,274,325,282,294
271,2015,9,Ciudad de México,9008,La Magdalena Contreras,La familia,Violencia familiar,Violencia familiar,Violencia familiar,21,29,39,29,39,35,50,51,61,59,52,46
272,2015,9,Ciudad de México,9009,Milpa Alta,La familia,Violencia familiar,Violencia familiar,Violencia familiar,14,14,25,19,21,33,35,28,28,18,16,19
273,2015,9,Ciudad de México,9010,Álvaro Obregón,La familia,Violencia familiar,Violencia familiar,Violencia familiar,67,89,116,122,97,122,110,118,120,96,119,106
274,2015,9,Ciudad de México,9011,Tláhuac,La familia,Violencia familiar,Violencia familiar,Violencia familiar,25,22,36,34,39,35,43,60,57,57,40,46
275,2015,9,Ciudad de México,9012,Tlalpan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,44,53,56,70,56,82,99,71,69,86,94,76
276,2015,9,Ciudad de México,9013,Xochimilco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,36,46,46,55,56,75,89,66,87,82,89,76
277,2015,9,Ciudad de México,9014,Benito Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,33,41,46,37,51,40,44,55,61,76,46,64
278,2015,9,Ciudad de México,9015,Cuauhtémoc,La familia,Violencia familiar,Violencia familiar,Violencia familiar,73,87,114,105,121,117,123,123,126,111,125,103
279,2015,9,Ciudad de México,9016,Miguel Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,28,38,46,42,54,50,49,53,49,71,52,54
280,2015,9,Ciudad de México,9017,Venustiano Carranza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,48,56,68,80,82,84,76,89,74,90,73,70
281,2015,9,Ciudad de México,9998,No Especificado,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,2,0,1,1,3,1,2,6,6,0,1
282,2015,10,Durango,10001,Canatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
283,2015,10,Durango,10002,Canelas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
284,2015,10,Durango,10003,Coneto de Comonfort,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
285,2015,10,Durango,10004,Cuencamé,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
286,2015,10,Durango,10005,Durango,La familia,Violencia familiar,Violencia familiar,Violencia familiar,151,155,196,243,251,262,221,315,262,213,245,0
287,2015,10,Durango,10006,General Simón Bolívar,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
288,2015,10,Durango,10007,Gómez Palacio,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,85,104,122,78,86,130,102,65
289,2015,10,Durango,10008,Guadalupe Victoria,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
290,2015,10,Durango,10009,Guanaceví,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
291,2015,10,Durango,10010,Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
292,2015,10,Durango,10011,Indé,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
293,2015,10,Durango,10012,Lerdo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,36,38,44,34,0,41,13,29
294,2015,10,Durango,10013,Mapimí,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
295,2015,10,Durango,10014,Mezquital,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
296,2015,10,Durango,10015,Nazas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
297,2015,10,Durango,10016,Nombre de Dios,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
298,2015,10,Durango,10017,Ocampo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
299,2015,10,Durango,10018,El Oro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
300,2015,10,Durango,10019,Otáez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
301,2015,10,Durango,10020,Pánuco de Coronado,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
302,2015,10,Durango,10021,Peñón Blanco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
303,2015,10,Durango,10022,Poanas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
304,2015,10,Durango,10023,Pueblo Nuevo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
305,2015,10,Durango,10024,Rodeo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
306,2015,10,Durango,10025,San Bernardo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
307,2015,10,Durango,10026,San Dimas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
308,2015,10,Durango,10027,San Juan de Guadalupe,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
309,2015,10,Durango,10028,San Juan del Río,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
310,2015,10,Durango,10029,San Luis del Cordero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
311,2015,10,Durango,10030,San Pedro del Gallo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
312,2015,10,Durango,10031,Santa Clara,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
313,2015,10,Durango,10032,Santiago Papasquiaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
314,2015,10,Durango,10033,Súchil,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
315,2015,10,Durango,10034,Tamazula,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
316,2015,10,Durango,10035,Tepehuanes,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
317,2015,10,Durango,10036,Tlahualilo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
318,2015,10,Durango,10037,Topia,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
319,2015,10,Durango,10038,Vicente Guerrero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
320,2015,10,Durango,10039,Nuevo Ideal,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
321,2015,11,Guanajuato,11001,Abasolo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,9,9,17,17,20,15,19,16,14,14,14,21
322,2015,11,Guanajuato,11002,Acámbaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,2,2,2,4,8,2,1,0,3,3,0
323,2015,11,Guanajuato,11003,San Miguel de Allende,La familia,Violencia familiar,Violencia familiar,Violencia familiar,25,17,21,30,34,33,27,22,30,26,25,26
324,2015,11,Guanajuato,11004,Apaseo el Alto,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,1,5,9,5,14,14,6,3,3,6
325,2015,11,Guanajuato,11005,Apaseo el Grande,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,7,9,6,16,13,15,19,13,15,9,1
326,2015,11,Guanajuato,11006,Atarjea,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
327,2015,11,Guanajuato,11007,Celaya,La familia,Violencia familiar,Violencia familiar,Violencia familiar,115,132,136,154,185,173,182,178,183,142,141,143
328,2015,11,Guanajuato,11008,Manuel Doblado,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,3,0,0,3,3,1,0,0,0,3,3
329,2015,11,Guanajuato,11009,Comonfort,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,2,2,0,6,3,7,0,2,7,4,4
330,2015,11,Guanajuato,11010,Coroneo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,3,0,2,1,0,0
331,2015,11,Guanajuato,11011,Cortazar,La familia,Violencia familiar,Violencia familiar,Violencia familiar,17,11,11,18,13,5,14,18,27,14,20,13
332,2015,11,Guanajuato,11012,Cuerámaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,2,0,2,4,2,2,2,1,0,0
333,2015,11,Guanajuato,11013,Doctor Mora,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,3,2,0,3,2,2
334,2015,11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,La familia,Violencia familiar,Violencia familiar,Violencia familiar,11,8,16,31,19,30,30,25,45,23,28,24
335,2015,11,Guanajuato,11015,Guanajuato,La familia,Violencia familiar,Violencia familiar,Violencia familiar,19,46,48,61,55,62,44,57,67,67,54,73
336,2015,11,Guanajuato,11016,Huanímaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,1,1,1,2,1,0,2,3,1,4
